driverStandingsId,raceId,driverId,points,position,positionText,wins,fileName
70530,1062,853,0.0,20,20,0,driver_standings.csv
70529,1062,4,38.0,11,11,0,driver_standings.csv
70526,1062,854,0.0,19,19,0,driver_standings.csv
70519,1062,852,18.0,13,13,0,driver_standings.csv
70516,1062,844,80.0,7,7,0,driver_standings.csv
70512,1062,830,187.0,2,2,5,driver_standings.csv
70514,1062,846,113.0,3,3,0,driver_standings.csv
70522,1062,841,1.0,18,18,0,driver_standings.csv
70518,1062,832,83.0,6,6,0,driver_standings.csv
70511,1062,1,195.0,1,1,4,driver_standings.csv
70531,1063,1,202.5,1,1,4,driver_standings.csv
70532,1063,830,199.5,2,2,6,driver_standings.csv
70533,1063,822,108.0,4,4,0,driver_standings.csv
70534,1063,846,113.0,3,3,0,driver_standings.csv
70535,1063,815,104.0,5,5,1,driver_standings.csv
70536,1063,844,82.0,7,7,0,driver_standings.csv
70537,1063,817,56.0,8,8,0,driver_standings.csv
70538,1063,832,83.5,6,6,0,driver_standings.csv
70539,1063,852,18.0,13,13,0,driver_standings.csv
70540,1063,840,18.0,14,14,0,driver_standings.csv
70541,1063,8,2.0,17,17,0,driver_standings.csv
70542,1063,841,1.0,18,18,0,driver_standings.csv
70543,1063,839,42.0,10,10,1,driver_standings.csv
70544,1063,847,13.0,15,15,0,driver_standings.csv
70545,1063,20,35.0,12,12,0,driver_standings.csv
70546,1063,854,0.0,19,19,0,driver_standings.csv
70547,1063,842,54.0,9,9,0,driver_standings.csv
70548,1063,849,7.0,16,16,0,driver_standings.csv
70549,1063,4,38.0,11,11,0,driver_standings.csv
70550,1063,853,0.0,20,20,0,driver_standings.csv
70551,1064,1,221.5,2,2,4,driver_standings.csv
70552,1064,830,224.5,1,1,7,driver_standings.csv
70553,1064,822,123.0,3,3,0,driver_standings.csv
70554,1064,846,114.0,4,4,0,driver_standings.csv
70555,1064,815,108.0,5,5,1,driver_standings.csv
70556,1064,844,92.0,6,6,0,driver_standings.csv
70557,1064,817,56.0,9,9,0,driver_standings.csv
70558,1064,832,89.5,7,7,0,driver_standings.csv
70559,1064,852,18.0,13,13,0,driver_standings.csv
70560,1064,840,18.0,14,14,0,driver_standings.csv
70561,1064,8,2.0,17,17,0,driver_standings.csv
70562,1064,841,1.0,18,18,0,driver_standings.csv
70563,1064,839,44.0,11,11,1,driver_standings.csv
70564,1064,847,13.0,15,15,0,driver_standings.csv
70565,1064,20,35.0,12,12,0,driver_standings.csv
70566,1064,854,0.0,19,19,0,driver_standings.csv
70567,1064,842,66.0,8,8,0,driver_standings.csv
70568,1064,849,7.0,16,16,0,driver_standings.csv
70569,1064,4,46.0,10,10,0,driver_standings.csv
70570,1064,853,0.0,20,20,0,driver_standings.csv
70571,1064,9,0.0,21,21,0,driver_standings.csv
70572,1065,1,221.5,2,2,4,driver_standings.csv
70573,1065,830,226.5,1,1,7,driver_standings.csv
70574,1065,822,141.0,3,3,0,driver_standings.csv
70575,1065,846,132.0,4,4,0,driver_standings.csv
70576,1065,815,118.0,5,5,1,driver_standings.csv
70577,1065,844,104.0,6,6,0,driver_standings.csv
70578,1065,817,83.0,8,8,1,driver_standings.csv
70579,1065,832,97.5,7,7,0,driver_standings.csv
70580,1065,852,18.0,14,14,0,driver_standings.csv
70581,1065,840,24.0,13,13,0,driver_standings.csv
70582,1065,8,2.0,17,17,0,driver_standings.csv
70583,1065,841,1.0,18,18,0,driver_standings.csv
70584,1065,839,45.0,11,11,1,driver_standings.csv
70585,1065,847,15.0,15,15,0,driver_standings.csv
70586,1065,20,35.0,12,12,0,driver_standings.csv
70587,1065,854,0.0,19,19,0,driver_standings.csv
70588,1065,842,66.0,9,9,0,driver_standings.csv
70589,1065,849,7.0,16,16,0,driver_standings.csv
70590,1065,4,50.0,10,10,0,driver_standings.csv
70591,1065,853,0.0,21,21,0,driver_standings.csv
70592,1065,9,0.0,20,20,0,driver_standings.csv
70593,1066,1,246.5,1,1,5,driver_standings.csv
70594,1066,830,244.5,2,2,7,driver_standings.csv
70595,1066,822,151.0,3,3,0,driver_standings.csv
70596,1066,846,139.0,4,4,0,driver_standings.csv
70597,1066,815,120.0,5,5,1,driver_standings.csv
70598,1066,844,104.0,7,7,0,driver_standings.csv
70599,1066,817,95.0,8,8,1,driver_standings.csv
70600,1066,832,112.5,6,6,0,driver_standings.csv
70601,1066,852,18.0,14,14,0,driver_standings.csv
70602,1066,840,24.0,13,13,0,driver_standings.csv
70603,1066,8,6.0,17,17,0,driver_standings.csv
70604,1066,841,1.0,18,18,0,driver_standings.csv
70605,1066,839,45.0,11,11,1,driver_standings.csv
70606,1066,847,16.0,15,15,0,driver_standings.csv
70607,1066,20,35.0,12,12,0,driver_standings.csv
70608,1066,854,0.0,19,19,0,driver_standings.csv
70609,1066,842,66.0,9,9,0,driver_standings.csv
70610,1066,849,7.0,16,16,0,driver_standings.csv
70611,1066,4,58.0,10,10,0,driver_standings.csv
70612,1066,853,0.0,21,21,0,driver_standings.csv
70613,1066,9,0.0,20,20,0,driver_standings.csv
70614,1067,1,256.5,2,2,5,driver_standings.csv
70615,1067,830,262.5,1,1,7,driver_standings.csv
70616,1067,822,177.0,3,3,1,driver_standings.csv
70617,1067,846,145.0,4,4,0,driver_standings.csv
70618,1067,815,135.0,5,5,1,driver_standings.csv
70619,1067,844,116.0,7,7,0,driver_standings.csv
70620,1067,817,95.0,8,8,1,driver_standings.csv
70621,1067,832,116.5,6,6,0,driver_standings.csv
70622,1067,852,18.0,14,14,0,driver_standings.csv
70623,1067,840,26.0,13,13,0,driver_standings.csv
70624,1067,8,6.0,17,17,0,driver_standings.csv
70625,1067,841,1.0,18,18,0,driver_standings.csv
70626,1067,839,46.0,11,11,1,driver_standings.csv
70627,1067,847,16.0,15,15,0,driver_standings.csv
70628,1067,20,35.0,12,12,0,driver_standings.csv
70629,1067,854,0.0,19,19,0,driver_standings.csv
70630,1067,842,74.0,9,9,0,driver_standings.csv
70631,1067,849,7.0,16,16,0,driver_standings.csv
70632,1067,4,58.0,10,10,0,driver_standings.csv
70633,1067,853,0.0,21,21,0,driver_standings.csv
70634,1067,9,0.0,20,20,0,driver_standings.csv
70635,1069,1,275.5,2,2,5,driver_standings.csv
70636,1069,830,287.5,1,1,8,driver_standings.csv
70637,1069,822,185.0,3,3,1,driver_standings.csv
70638,1069,846,149.0,5,5,0,driver_standings.csv
70639,1069,815,150.0,4,4,1,driver_standings.csv
70640,1069,844,128.0,6,6,0,driver_standings.csv
70641,1069,817,105.0,8,8,1,driver_standings.csv
70642,1069,832,122.5,7,7,0,driver_standings.csv
70643,1069,852,20.0,14,14,0,driver_standings.csv
70644,1069,840,26.0,13,13,0,driver_standings.csv
70645,1069,8,6.0,17,17,0,driver_standings.csv
70646,1069,841,1.0,18,18,0,driver_standings.csv
70647,1069,839,46.0,11,11,1,driver_standings.csv
70648,1069,847,16.0,15,15,0,driver_standings.csv
70649,1069,20,36.0,12,12,0,driver_standings.csv
70650,1069,854,0.0,19,19,0,driver_standings.csv
70651,1069,842,74.0,9,9,0,driver_standings.csv
70652,1069,849,7.0,16,16,0,driver_standings.csv
70653,1069,4,58.0,10,10,0,driver_standings.csv
70654,1069,853,0.0,21,21,0,driver_standings.csv
70655,1069,9,0.0,20,20,0,driver_standings.csv
70656,1070,1,293.5,2,2,5,driver_standings.csv
70657,1070,830,312.5,1,1,9,driver_standings.csv
70658,1070,822,185.0,3,3,1,driver_standings.csv
70659,1070,846,150.0,5,5,0,driver_standings.csv
70660,1070,815,165.0,4,4,1,driver_standings.csv
70661,1070,844,138.0,6,6,0,driver_standings.csv
70662,1070,817,105.0,8,8,1,driver_standings.csv
70663,1070,832,130.5,7,7,0,driver_standings.csv
70664,1070,852,20.0,14,14,0,driver_standings.csv
70665,1070,840,26.0,13,13,0,driver_standings.csv
70666,1070,8,10.0,16,16,0,driver_standings.csv
70667,1070,841,1.0,18,18,0,driver_standings.csv
70668,1070,839,46.0,11,11,1,driver_standings.csv
70669,1070,847,16.0,15,15,0,driver_standings.csv
70670,1070,20,42.0,12,12,0,driver_standings.csv
70671,1070,854,0.0,19,19,0,driver_standings.csv
70672,1070,842,86.0,9,9,0,driver_standings.csv
70673,1070,849,7.0,17,17,0,driver_standings.csv
70674,1070,4,60.0,10,10,0,driver_standings.csv
70675,1070,853,0.0,21,21,0,driver_standings.csv
70676,1070,9,0.0,20,20,0,driver_standings.csv
70677,1071,1,318.5,2,2,6,driver_standings.csv
70678,1071,830,332.5,1,1,9,driver_standings.csv
70679,1071,822,203.0,3,3,1,driver_standings.csv
70680,1071,846,151.0,5,5,0,driver_standings.csv
70681,1071,815,178.0,4,4,1,driver_standings.csv
70682,1071,844,148.0,6,6,0,driver_standings.csv
70683,1071,817,105.0,8,8,1,driver_standings.csv
70684,1071,832,139.5,7,7,0,driver_standings.csv
70685,1071,852,20.0,14,14,0,driver_standings.csv
70686,1071,840,26.0,13,13,0,driver_standings.csv
70687,1071,8,10.0,16,16,0,driver_standings.csv
70688,1071,841,1.0,18,18,0,driver_standings.csv
70689,1071,839,50.0,11,11,1,driver_standings.csv
70690,1071,847,16.0,15,15,0,driver_standings.csv
70691,1071,20,42.0,12,12,0,driver_standings.csv
70692,1071,854,0.0,19,19,0,driver_standings.csv
70693,1071,842,92.0,9,9,0,driver_standings.csv
70694,1071,849,7.0,17,17,0,driver_standings.csv
70695,1071,4,62.0,10,10,0,driver_standings.csv
70696,1071,853,0.0,21,21,0,driver_standings.csv
70697,1071,9,0.0,20,20,0,driver_standings.csv
70719,1072,1,369.5,2,2,8,driver_standings.csv
70720,1072,830,369.5,1,1,9,driver_standings.csv
70721,1072,822,218.0,3,3,1,driver_standings.csv
70722,1072,846,154.0,6,6,0,driver_standings.csv
70723,1072,815,190.0,4,4,1,driver_standings.csv
70724,1072,844,158.0,5,5,0,driver_standings.csv
70725,1072,817,115.0,8,8,1,driver_standings.csv
70726,1072,832,149.5,7,7,0,driver_standings.csv
70727,1072,852,20.0,14,14,0,driver_standings.csv
70728,1072,840,34.0,13,13,0,driver_standings.csv
70729,1072,8,10.0,16,16,0,driver_standings.csv
70730,1072,841,3.0,18,18,0,driver_standings.csv
70731,1072,839,72.0,11,11,1,driver_standings.csv
70732,1072,847,16.0,15,15,0,driver_standings.csv
70733,1072,20,43.0,12,12,0,driver_standings.csv
70734,1072,854,0.0,19,19,0,driver_standings.csv
70735,1072,842,100.0,9,9,0,driver_standings.csv
70736,1072,849,7.0,17,17,0,driver_standings.csv
70737,1072,4,77.0,10,10,0,driver_standings.csv
70738,1072,853,0.0,21,21,0,driver_standings.csv
70739,1072,9,0.0,20,20,0,driver_standings.csv
70740,1073,1,387.5,2,2,8,driver_standings.csv
70741,1073,830,395.5,1,1,10,driver_standings.csv
70742,1073,822,226.0,3,3,1,driver_standings.csv
70743,1073,846,160.0,6,6,0,driver_standings.csv
70744,1073,815,190.0,4,4,1,driver_standings.csv
70745,1073,844,159.0,7,7,0,driver_standings.csv
70746,1073,817,115.0,8,8,1,driver_standings.csv
70747,1073,832,164.5,5,5,0,driver_standings.csv
70748,1073,852,32.0,14,14,0,driver_standings.csv
70749,1073,840,34.0,13,13,0,driver_standings.csv
70750,1073,8,10.0,16,16,0,driver_standings.csv
70751,1073,841,3.0,18,18,0,driver_standings.csv
70752,1073,839,74.0,11,11,1,driver_standings.csv
70753,1073,847,16.0,15,15,0,driver_standings.csv
70754,1073,20,43.0,12,12,0,driver_standings.csv
70755,1073,854,0.0,19,19,0,driver_standings.csv
70756,1073,842,110.0,9,9,0,driver_standings.csv
70757,1073,849,7.0,17,17,0,driver_standings.csv
70758,1073,4,81.0,10,10,0,driver_standings.csv
70759,1073,853,0.0,21,21,0,driver_standings.csv
70760,1073,9,0.0,20,20,0,driver_standings.csv
71395,1074,842,0.0,20,20,0,driver_standings.csv
71394,1074,830,0.0,19,19,0,driver_standings.csv
71393,1074,815,0.0,18,18,0,driver_standings.csv
71392,1074,807,0.0,17,17,0,driver_standings.csv
71391,1074,849,0.0,16,16,0,driver_standings.csv
71390,1074,846,0.0,15,15,0,driver_standings.csv
71389,1074,817,0.0,14,14,0,driver_standings.csv
71388,1074,848,0.0,13,13,0,driver_standings.csv
71387,1074,840,0.0,12,12,0,driver_standings.csv
71386,1074,854,0.0,11,11,0,driver_standings.csv
71385,1074,855,1.0,10,10,0,driver_standings.csv
71384,1074,4,2.0,9,9,0,driver_standings.csv
71383,1074,852,4.0,8,8,0,driver_standings.csv
71382,1074,839,6.0,7,7,0,driver_standings.csv
71381,1074,822,8.0,6,6,0,driver_standings.csv
70796,71,33,0.0,14,14,0,driver_standings.csv
70797,71,40,0.0,15,15,0,driver_standings.csv
70798,71,30,0.0,18,18,0,driver_standings.csv
70799,71,2,0.0,19,19,0,driver_standings.csv
70800,71,27,0.0,20,20,0,driver_standings.csv
70819,72,2,6.0,7,7,0,driver_standings.csv
70820,72,27,0.0,17,17,0,driver_standings.csv
70821,72,19,0.0,21,21,0,driver_standings.csv
70841,73,27,0.0,19,19,0,driver_standings.csv
70842,73,19,0.0,22,22,0,driver_standings.csv
70843,73,37,4.0,11,11,0,driver_standings.csv
70865,74,37,4.0,14,14,0,driver_standings.csv
70866,74,25,6.0,12,12,0,driver_standings.csv
70867,74,24,1.0,17,17,0,driver_standings.csv
70913,76,37,4.0,14,14,0,driver_standings.csv
70914,76,25,6.0,12,12,0,driver_standings.csv
70915,76,24,1.0,17,17,0,driver_standings.csv
70939,77,24,1.0,17,17,0,driver_standings.csv
70963,78,24,1.0,17,17,0,driver_standings.csv
70987,79,24,1.0,21,21,0,driver_standings.csv
70988,79,41,0.0,24,24,0,driver_standings.csv
71012,80,24,1.0,22,22,0,driver_standings.csv
71013,80,41,0.0,24,24,0,driver_standings.csv
71037,81,24,1.0,22,22,0,driver_standings.csv
71038,81,41,0.0,24,24,0,driver_standings.csv
71063,82,41,0.0,25,25,0,driver_standings.csv
71064,82,38,0.0,24,24,0,driver_standings.csv
71089,83,41,0.0,25,25,0,driver_standings.csv
71090,83,38,0.0,24,24,0,driver_standings.csv
71115,84,41,0.0,25,25,0,driver_standings.csv
71116,84,38,0.0,24,24,0,driver_standings.csv
71142,85,38,0.0,25,25,0,driver_standings.csv
71143,85,42,2.0,22,22,0,driver_standings.csv
71169,86,38,0.0,25,25,0,driver_standings.csv
71170,86,42,2.0,22,22,0,driver_standings.csv
71196,87,38,0.0,25,25,0,driver_standings.csv
71197,87,42,2.0,22,22,0,driver_standings.csv
71223,88,38,0.0,25,25,0,driver_standings.csv
71224,88,42,2.0,22,22,0,driver_standings.csv
71250,89,38,0.0,25,25,0,driver_standings.csv
71251,89,42,2.0,22,22,0,driver_standings.csv
71376,1074,844,26.0,1,1,1,driver_standings.csv
71377,1074,832,18.0,2,2,0,driver_standings.csv
71378,1074,1,15.0,3,3,0,driver_standings.csv
71379,1074,847,12.0,4,4,0,driver_standings.csv
71380,1074,825,10.0,5,5,0,driver_standings.csv
71272,1075,844,45.0,1,1,1,driver_standings.csv
71273,1075,832,33.0,2,2,0,driver_standings.csv
71274,1075,1,16.0,5,5,0,driver_standings.csv
71275,1075,847,22.0,4,4,0,driver_standings.csv
71276,1075,825,12.0,8,8,0,driver_standings.csv
71277,1075,822,8.0,9,9,0,driver_standings.csv
71278,1075,839,14.0,6,6,0,driver_standings.csv
71279,1075,852,4.0,11,11,0,driver_standings.csv
71280,1075,4,2.0,13,13,0,driver_standings.csv
71281,1075,855,1.0,14,14,0,driver_standings.csv
71282,1075,854,0.0,15,15,0,driver_standings.csv
71283,1075,840,0.0,16,16,0,driver_standings.csv
71284,1075,848,0.0,18,18,0,driver_standings.csv
71285,1075,817,0.0,19,19,0,driver_standings.csv
71286,1075,846,6.0,10,10,0,driver_standings.csv
71287,1075,849,0.0,20,20,0,driver_standings.csv
71288,1075,807,0.0,17,17,0,driver_standings.csv
71289,1075,815,12.0,7,7,0,driver_standings.csv
71290,1075,830,25.0,3,3,1,driver_standings.csv
71291,1075,842,4.0,12,12,0,driver_standings.csv
71292,1076,844,71.0,1,1,2,driver_standings.csv
71293,1076,832,33.0,3,3,0,driver_standings.csv
71294,1076,1,28.0,5,5,0,driver_standings.csv
71295,1076,847,37.0,2,2,0,driver_standings.csv
71296,1076,825,12.0,9,9,0,driver_standings.csv
71297,1076,822,12.0,10,10,0,driver_standings.csv
71298,1076,839,20.0,7,7,0,driver_standings.csv
71299,1076,852,4.0,13,13,0,driver_standings.csv
71300,1076,4,2.0,14,14,0,driver_standings.csv
71301,1076,855,1.0,15,15,0,driver_standings.csv
71302,1076,854,0.0,17,17,0,driver_standings.csv
71303,1076,840,0.0,18,18,0,driver_standings.csv
71304,1076,848,1.0,16,16,0,driver_standings.csv
71305,1076,817,8.0,11,11,0,driver_standings.csv
71306,1076,846,16.0,8,8,0,driver_standings.csv
71307,1076,849,0.0,20,20,0,driver_standings.csv
71308,1076,807,0.0,19,19,0,driver_standings.csv
71309,1076,815,30.0,4,4,0,driver_standings.csv
71310,1076,830,25.0,6,6,1,driver_standings.csv
71311,1076,842,6.0,12,12,0,driver_standings.csv
71312,1076,20,0.0,21,21,0,driver_standings.csv
71313,1077,844,86.0,1,1,2,driver_standings.csv
71314,1077,832,38.0,5,5,0,driver_standings.csv
71315,1077,1,28.0,7,7,0,driver_standings.csv
71316,1077,847,49.0,4,4,0,driver_standings.csv
71317,1077,825,15.0,10,10,0,driver_standings.csv
71318,1077,822,24.0,8,8,0,driver_standings.csv
71319,1077,839,20.0,9,9,0,driver_standings.csv
71320,1077,852,10.0,12,12,0,driver_standings.csv
71321,1077,4,2.0,15,15,0,driver_standings.csv
71322,1077,855,1.0,16,16,0,driver_standings.csv
71323,1077,854,0.0,19,19,0,driver_standings.csv
71324,1077,840,1.0,18,18,0,driver_standings.csv
71325,1077,848,1.0,17,17,0,driver_standings.csv
71326,1077,817,11.0,11,11,0,driver_standings.csv
71327,1077,846,35.0,6,6,0,driver_standings.csv
71328,1077,849,0.0,21,21,0,driver_standings.csv
71329,1077,807,0.0,20,20,0,driver_standings.csv
71330,1077,815,54.0,3,3,0,driver_standings.csv
71331,1077,830,59.0,2,2,2,driver_standings.csv
71332,1077,842,6.0,13,13,0,driver_standings.csv
71333,1077,20,4.0,14,14,0,driver_standings.csv
71334,1078,844,104.0,1,1,2,driver_standings.csv
71335,1078,832,53.0,5,5,0,driver_standings.csv
71336,1078,1,36.0,6,6,0,driver_standings.csv
71337,1078,847,59.0,4,4,0,driver_standings.csv
71338,1078,825,15.0,10,10,0,driver_standings.csv
71339,1078,822,30.0,8,8,0,driver_standings.csv
71340,1078,839,24.0,9,9,0,driver_standings.csv
71341,1078,852,10.0,12,12,0,driver_standings.csv
71342,1078,4,2.0,16,16,0,driver_standings.csv
71343,1078,855,1.0,18,18,0,driver_standings.csv
71344,1078,854,0.0,19,19,0,driver_standings.csv
71345,1078,840,2.0,17,17,0,driver_standings.csv
71346,1078,848,3.0,15,15,0,driver_standings.csv
71347,1078,817,11.0,11,11,0,driver_standings.csv
71348,1078,846,35.0,7,7,0,driver_standings.csv
71349,1078,849,0.0,21,21,0,driver_standings.csv
71350,1078,807,0.0,20,20,0,driver_standings.csv
71351,1078,815,66.0,3,3,0,driver_standings.csv
71352,1078,830,85.0,2,2,3,driver_standings.csv
71353,1078,842,6.0,13,13,0,driver_standings.csv
71354,1078,20,4.0,14,14,0,driver_standings.csv
71355,1079,844,104.0,2,2,2,driver_standings.csv
71356,1079,832,65.0,5,5,0,driver_standings.csv
71357,1079,1,46.0,6,6,0,driver_standings.csv
71358,1079,847,74.0,4,4,0,driver_standings.csv
71359,1079,825,15.0,10,10,0,driver_standings.csv
71360,1079,822,38.0,8,8,0,driver_standings.csv
71361,1079,839,30.0,9,9,0,driver_standings.csv
71362,1079,852,11.0,11,11,0,driver_standings.csv
71363,1079,4,4.0,15,15,0,driver_standings.csv
71364,1079,855,1.0,18,18,0,driver_standings.csv
71365,1079,854,0.0,19,19,0,driver_standings.csv
71366,1079,840,2.0,17,17,0,driver_standings.csv
71367,1079,848,3.0,16,16,0,driver_standings.csv
71368,1079,817,11.0,12,12,0,driver_standings.csv
71369,1079,846,39.0,7,7,0,driver_standings.csv
71370,1079,849,0.0,21,21,0,driver_standings.csv
71371,1079,807,0.0,20,20,0,driver_standings.csv
71372,1079,815,85.0,3,3,0,driver_standings.csv
71373,1079,830,110.0,1,1,4,driver_standings.csv
71374,1079,842,6.0,13,13,0,driver_standings.csv
71375,1079,20,4.0,14,14,0,driver_standings.csv
71396,1080,844,116.0,2,2,2,driver_standings.csv
71397,1080,832,83.0,5,5,0,driver_standings.csv
71398,1080,1,50.0,6,6,0,driver_standings.csv
71399,1080,847,84.0,4,4,0,driver_standings.csv
71400,1080,825,15.0,10,10,0,driver_standings.csv
71401,1080,822,40.0,8,8,0,driver_standings.csv
71402,1080,839,30.0,9,9,0,driver_standings.csv
71403,1080,852,11.0,12,12,0,driver_standings.csv
71404,1080,4,10.0,13,13,0,driver_standings.csv
71405,1080,855,1.0,18,18,0,driver_standings.csv
71406,1080,854,0.0,19,19,0,driver_standings.csv
71407,1080,840,2.0,17,17,0,driver_standings.csv
71408,1080,848,3.0,16,16,0,driver_standings.csv
71409,1080,817,11.0,11,11,0,driver_standings.csv
71410,1080,846,48.0,7,7,0,driver_standings.csv
71411,1080,849,0.0,21,21,0,driver_standings.csv
71412,1080,807,0.0,20,20,0,driver_standings.csv
71413,1080,815,110.0,3,3,1,driver_standings.csv
71414,1080,830,125.0,1,1,4,driver_standings.csv
71415,1080,842,6.0,14,14,0,driver_standings.csv
71416,1080,20,5.0,15,15,0,driver_standings.csv
71417,1081,844,116.0,3,3,2,driver_standings.csv
71418,1081,832,83.0,5,5,0,driver_standings.csv
71419,1081,1,62.0,6,6,0,driver_standings.csv
71420,1081,847,99.0,4,4,0,driver_standings.csv
71421,1081,825,15.0,12,12,0,driver_standings.csv
71422,1081,822,40.0,8,8,0,driver_standings.csv
71423,1081,839,31.0,9,9,0,driver_standings.csv
71424,1081,852,11.0,15,15,0,driver_standings.csv
71425,1081,4,16.0,11,11,0,driver_standings.csv
71426,1081,855,1.0,18,18,0,driver_standings.csv
71427,1081,854,0.0,19,19,0,driver_standings.csv
71428,1081,840,2.0,17,17,0,driver_standings.csv
71429,1081,848,3.0,16,16,0,driver_standings.csv
71430,1081,817,15.0,13,13,0,driver_standings.csv
71431,1081,846,50.0,7,7,0,driver_standings.csv
71432,1081,849,0.0,21,21,0,driver_standings.csv
71433,1081,807,0.0,20,20,0,driver_standings.csv
71434,1081,815,129.0,2,2,1,driver_standings.csv
71435,1081,830,150.0,1,1,5,driver_standings.csv
71436,1081,842,16.0,10,10,0,driver_standings.csv
71437,1081,20,13.0,14,14,0,driver_standings.csv
71479,1082,20,13.0,14,14,0,driver_standings.csv
71477,1082,830,175.0,1,1,6,driver_standings.csv
71476,1082,815,129.0,2,2,1,driver_standings.csv
71475,1082,807,0.0,20,20,0,driver_standings.csv
71474,1082,849,0.0,21,21,0,driver_standings.csv
