,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Winner,Result,Year
2823,I1,06/11/02,Reggina,Lazio,0,3,A,Lazio,AwayTeamWin,2002
2824,I1,06/11/02,Roma,Como,2,1,H,Roma,HomeTeamWin,2002
2825,I1,06/11/02,Torino,Bologna,2,1,H,Torino,HomeTeamWin,2002
2826,I1,09/11/02,Inter,Udinese,1,2,A,Udinese,AwayTeamWin,2002
2827,I1,09/11/02,Piacenza,Roma,1,1,D,Draw,Draw,2002
2828,I1,10/11/02,Bologna,Como,1,0,H,Bologna,HomeTeamWin,2002
2829,I1,10/11/02,Brescia,Empoli,0,2,A,Empoli,AwayTeamWin,2002
2830,I1,10/11/02,Chievo,Atalanta,4,1,H,Chievo,HomeTeamWin,2002
2831,I1,10/11/02,Juventus,Milan,2,1,H,Juventus,HomeTeamWin,2002
2832,I1,10/11/02,Lazio,Parma,0,0,D,Draw,Draw,2002
2833,I1,10/11/02,Perugia,Torino,2,1,H,Perugia,HomeTeamWin,2002
2834,I1,10/11/02,Reggina,Modena,0,1,A,Modena,AwayTeamWin,2002
2835,I1,16/11/02,Bologna,Perugia,2,1,H,Bologna,HomeTeamWin,2002
2836,I1,16/11/02,Roma,Inter,2,2,D,Draw,Draw,2002
2837,I1,17/11/02,Atalanta,Brescia,2,0,H,Atalanta,HomeTeamWin,2002
2838,I1,17/11/02,Como,Lazio,1,3,A,Lazio,AwayTeamWin,2002
2839,I1,17/11/02,Empoli,Reggina,4,2,H,Empoli,HomeTeamWin,2002
2840,I1,17/11/02,Milan,Parma,2,1,H,Milan,HomeTeamWin,2002
2841,I1,17/11/02,Modena,Piacenza,1,0,H,Modena,HomeTeamWin,2002
2842,I1,17/11/02,Torino,Juventus,0,4,A,Juventus,AwayTeamWin,2002
2843,I1,17/11/02,Udinese,Chievo,2,1,H,Udinese,HomeTeamWin,2002
2844,I1,23/11/02,Juventus,Bologna,1,1,D,Draw,Draw,2002
2845,I1,23/11/02,Milan,Inter,1,0,H,Milan,HomeTeamWin,2002
2846,I1,24/11/02,Brescia,Udinese,1,1,D,Draw,Draw,2002
2847,I1,24/11/02,Chievo,Empoli,1,0,H,Chievo,HomeTeamWin,2002
2848,I1,24/11/02,Lazio,Modena,4,0,H,Lazio,HomeTeamWin,2002
2849,I1,24/11/02,Parma,Roma,3,0,H,Parma,HomeTeamWin,2002
2850,I1,24/11/02,Perugia,Como,3,0,H,Perugia,HomeTeamWin,2002
2851,I1,24/11/02,Piacenza,Torino,1,0,H,Piacenza,HomeTeamWin,2002
2852,I1,24/11/02,Reggina,Atalanta,1,1,D,Draw,Draw,2002
2853,I1,30/11/02,Reggina,Chievo,1,1,D,Draw,Draw,2002
2854,I1,01/12/02,Atalanta,Perugia,0,2,A,Perugia,AwayTeamWin,2002
2855,I1,01/12/02,Bologna,Modena,3,0,H,Bologna,HomeTeamWin,2002
2856,I1,01/12/02,Empoli,Milan,1,1,D,Draw,Draw,2002
2857,I1,01/12/02,Inter,Brescia,4,0,H,Inter,HomeTeamWin,2002
2858,I1,01/12/02,Piacenza,Lazio,2,3,A,Lazio,AwayTeamWin,2002
2859,I1,01/12/02,Roma,Juventus,2,2,D,Draw,Draw,2002
2860,I1,01/12/02,Torino,Parma,0,4,A,Parma,AwayTeamWin,2002
2861,I1,07/12/02,Lazio,Inter,3,3,D,Draw,Draw,2002
2862,I1,07/12/02,Milan,Roma,1,0,H,Milan,HomeTeamWin,2002
2863,I1,08/12/02,Brescia,Juventus,2,0,H,Brescia,HomeTeamWin,2002
2864,I1,08/12/02,Chievo,Bologna,0,0,D,Draw,Draw,2002
2865,I1,08/12/02,Modena,Como,1,1,D,Draw,Draw,2002
2866,I1,08/12/02,Parma,Reggina,2,0,H,Parma,HomeTeamWin,2002
2867,I1,08/12/02,Perugia,Piacenza,0,0,D,Draw,Draw,2002
2868,I1,08/12/02,Udinese,Empoli,2,1,H,Udinese,HomeTeamWin,2002
2869,I1,14/12/02,Bologna,Parma,2,1,H,Bologna,HomeTeamWin,2002
2870,I1,14/12/02,Piacenza,Chievo,0,3,A,Chievo,AwayTeamWin,2002
2871,I1,15/12/02,Brescia,Perugia,3,1,H,Brescia,HomeTeamWin,2002
2872,I1,15/12/02,Como,Milan,1,2,A,Milan,AwayTeamWin,2002
2873,I1,15/12/02,Empoli,Modena,1,0,H,Empoli,HomeTeamWin,2002
2874,I1,15/12/02,Inter,Atalanta,1,0,H,Inter,HomeTeamWin,2002
2875,I1,15/12/02,Juventus,Lazio,1,2,A,Lazio,AwayTeamWin,2002
2876,I1,15/12/02,Roma,Reggina,3,0,H,Roma,HomeTeamWin,2002
2877,I1,15/12/02,Udinese,Torino,1,1,D,Draw,Draw,2002
2878,I1,18/12/02,Como,Udinese,0,2,A,Udinese,AwayTeamWin,2002
2879,I1,21/12/02,Modena,Udinese,0,1,A,Udinese,AwayTeamWin,2002
2880,I1,21/12/02,Torino,Roma,0,1,A,Roma,AwayTeamWin,2002
2881,I1,22/12/02,Atalanta,Empoli,2,2,D,Draw,Draw,2002
2882,I1,22/12/02,Chievo,Como,2,0,H,Chievo,HomeTeamWin,2002
2883,I1,22/12/02,Lazio,Bologna,1,1,D,Draw,Draw,2002
2884,I1,22/12/02,Milan,Brescia,0,0,D,Draw,Draw,2002
2885,I1,22/12/02,Parma,Inter,1,2,A,Inter,AwayTeamWin,2002
2886,I1,22/12/02,Perugia,Juventus,0,1,A,Juventus,AwayTeamWin,2002
2887,I1,22/12/02,Reggina,Piacenza,3,1,H,Reggina,HomeTeamWin,2002
2888,I1,06/01/03,Torino,Atalanta,1,1,D,Draw,Draw,2003
2889,I1,11/01/03,Brescia,Lazio,0,0,D,Draw,Draw,2003
2890,I1,11/01/03,Empoli,Torino,1,1,D,Draw,Draw,2003
2891,I1,12/01/03,Bologna,Milan,0,2,A,Milan,AwayTeamWin,2003
2892,I1,12/01/03,Como,Atalanta,1,1,D,Draw,Draw,2003
2893,I1,12/01/03,Inter,Modena,2,0,H,Inter,HomeTeamWin,2003
2894,I1,12/01/03,Juventus,Reggina,5,0,H,Juventus,HomeTeamWin,2003
2895,I1,12/01/03,Piacenza,Parma,1,1,D,Draw,Draw,2003
2896,I1,12/01/03,Roma,Chievo,0,1,A,Chievo,AwayTeamWin,2003
2897,I1,12/01/03,Udinese,Perugia,0,0,D,Draw,Draw,2003
2898,I1,18/01/03,Parma,Empoli,2,0,H,Parma,HomeTeamWin,2003
2899,I1,18/01/03,Reggina,Bologna,1,0,H,Reggina,HomeTeamWin,2003
2900,I1,19/01/03,Atalanta,Roma,2,1,H,Atalanta,HomeTeamWin,2003
2901,I1,19/01/03,Chievo,Juventus,1,4,A,Juventus,AwayTeamWin,2003
2902,I1,19/01/03,Lazio,Udinese,2,1,H,Lazio,HomeTeamWin,2003
2903,I1,19/01/03,Milan,Piacenza,2,1,H,Milan,HomeTeamWin,2003
2904,I1,19/01/03,Modena,Brescia,0,0,D,Draw,Draw,2003
2905,I1,19/01/03,Perugia,Inter,4,1,H,Perugia,HomeTeamWin,2003
2906,I1,19/01/03,Torino,Como,0,0,D,Draw,Draw,2003
2907,I1,25/01/03,Como,Roma,2,0,H,Como,HomeTeamWin,2003
2908,I1,25/01/03,Modena,Atalanta,0,2,A,Atalanta,AwayTeamWin,2003
2909,I1,26/01/03,Bologna,Torino,2,2,D,Draw,Draw,2003
2910,I1,26/01/03,Brescia,Parma,1,1,D,Draw,Draw,2003
2911,I1,26/01/03,Inter,Empoli,3,0,H,Inter,HomeTeamWin,2003
2912,I1,26/01/03,Juventus,Piacenza,2,0,H,Juventus,HomeTeamWin,2003
2913,I1,26/01/03,Lazio,Reggina,0,1,A,Reggina,AwayTeamWin,2003
2914,I1,26/01/03,Perugia,Chievo,1,0,H,Perugia,HomeTeamWin,2003
2915,I1,26/01/03,Udinese,Milan,1,0,H,Udinese,HomeTeamWin,2003
2916,I1,01/02/03,Piacenza,Brescia,1,4,A,Brescia,AwayTeamWin,2003
2917,I1,01/02/03,Roma,Bologna,3,1,H,Roma,HomeTeamWin,2003
2918,I1,02/02/03,Atalanta,Juventus,1,1,D,Draw,Draw,2003
2919,I1,02/02/03,Chievo,Lazio,1,1,D,Draw,Draw,2003
2920,I1,02/02/03,Empoli,Como,0,0,D,Draw,Draw,2003
2921,I1,02/02/03,Milan,Modena,2,1,H,Milan,HomeTeamWin,2003
2922,I1,02/02/03,Parma,Udinese,3,2,H,Parma,HomeTeamWin,2003
2923,I1,02/02/03,Reggina,Perugia,3,1,H,Reggina,HomeTeamWin,2003
2924,I1,02/02/03,Torino,Inter,0,2,A,Inter,AwayTeamWin,2003
2925,I1,08/02/03,Juventus,Empoli,1,0,H,Juventus,HomeTeamWin,2003
2926,I1,08/02/03,Udinese,Piacenza,2,1,H,Udinese,HomeTeamWin,2003
2927,I1,09/02/03,Bologna,Atalanta,2,3,A,Atalanta,AwayTeamWin,2003
2928,I1,09/02/03,Brescia,Chievo,0,0,D,Draw,Draw,2003
2929,I1,09/02/03,Como,Parma,2,2,D,Draw,Draw,2003
2930,I1,09/02/03,Inter,Reggina,3,0,H,Inter,HomeTeamWin,2003
2931,I1,09/02/03,Lazio,Torino,1,1,D,Draw,Draw,2003
2932,I1,09/02/03,Modena,Roma,1,1,D,Draw,Draw,2003
2933,I1,09/02/03,Perugia,Milan,1,0,H,Perugia,HomeTeamWin,2003
2934,I1,15/02/03,Chievo,Inter,2,1,H,Chievo,HomeTeamWin,2003
2935,I1,15/02/03,Roma,Brescia,0,0,D,Draw,Draw,2003
2936,I1,16/02/03,Atalanta,Udinese,0,0,D,Draw,Draw,2003
2937,I1,16/02/03,Empoli,Perugia,1,1,D,Draw,Draw,2003
2938,I1,16/02/03,Milan,Lazio,2,2,D,Draw,Draw,2003
2939,I1,16/02/03,Parma,Juventus,1,2,A,Juventus,AwayTeamWin,2003
2940,I1,16/02/03,Piacenza,Bologna,3,1,H,Piacenza,HomeTeamWin,2003
2941,I1,16/02/03,Reggina,Como,4,1,H,Reggina,HomeTeamWin,2003
2942,I1,16/02/03,Torino,Modena,1,1,D,Draw,Draw,2003
2943,I1,22/02/03,Como,Juventus,1,3,A,Juventus,AwayTeamWin,2003
2944,I1,22/02/03,Torino,Milan,0,3,A,Milan,AwayTeamWin,2003
2945,I1,23/02/03,Bologna,Empoli,2,0,H,Bologna,HomeTeamWin,2003
2946,I1,23/02/03,Brescia,Reggina,2,1,H,Brescia,HomeTeamWin,2003
2947,I1,23/02/03,Inter,Piacenza,3,1,H,Inter,HomeTeamWin,2003
2948,I1,23/02/03,Lazio,Atalanta,0,0,D,Draw,Draw,2003
2949,I1,23/02/03,Modena,Chievo,1,0,H,Modena,HomeTeamWin,2003
2950,I1,23/02/03,Perugia,Parma,1,2,A,Parma,AwayTeamWin,2003
2951,I1,23/02/03,Udinese,Roma,2,1,H,Udinese,HomeTeamWin,2003
2952,I1,01/03/03,Brescia,Bologna,0,0,D,Draw,Draw,2003
2953,I1,01/03/03,Parma,Modena,1,1,D,Draw,Draw,2003
2954,I1,02/03/03,Chievo,Torino,3,2,H,Chievo,HomeTeamWin,2003
2955,I1,02/03/03,Juventus,Inter,3,0,H,Juventus,HomeTeamWin,2003
2956,I1,02/03/03,Milan,Atalanta,3,3,D,Draw,Draw,2003
2957,I1,02/03/03,Perugia,Lazio,2,2,D,Draw,Draw,2003
2958,I1,02/03/03,Piacenza,Como,0,1,A,Como,AwayTeamWin,2003
2959,I1,02/03/03,Reggina,Udinese,3,2,H,Reggina,HomeTeamWin,2003
2960,I1,02/03/03,Roma,Empoli,3,1,H,Roma,HomeTeamWin,2003
2961,I1,08/03/03,Bologna,Inter,1,2,A,Inter,AwayTeamWin,2003
2962,I1,08/03/03,Roma,Lazio,1,1,D,Draw,Draw,2003
2963,I1,09/03/03,Atalanta,Parma,0,0,D,Draw,Draw,2003
2964,I1,09/03/03,Como,Brescia,1,1,D,Draw,Draw,2003
2965,I1,09/03/03,Empoli,Piacenza,3,1,H,Empoli,HomeTeamWin,2003
2966,I1,09/03/03,Milan,Chievo,0,0,D,Draw,Draw,2003
2967,I1,09/03/03,Modena,Perugia,1,1,D,Draw,Draw,2003
2968,I1,09/03/03,Torino,Reggina,1,0,H,Torino,HomeTeamWin,2003
2969,I1,09/03/03,Udinese,Juventus,0,1,A,Juventus,AwayTeamWin,2003
2970,I1,15/03/03,Juventus,Modena,3,0,H,Juventus,HomeTeamWin,2003
2971,I1,15/03/03,Reggina,Milan,0,0,D,Draw,Draw,2003
2972,I1,16/03/03,Bologna,Udinese,1,0,H,Bologna,HomeTeamWin,2003
2973,I1,16/03/03,Brescia,Torino,1,0,H,Brescia,HomeTeamWin,2003
2974,I1,16/03/03,Chievo,Parma,0,4,A,Parma,AwayTeamWin,2003
2975,I1,16/03/03,Inter,Como,4,0,H,Inter,HomeTeamWin,2003
2976,I1,16/03/03,Lazio,Empoli,4,1,H,Lazio,HomeTeamWin,2003
2977,I1,16/03/03,Perugia,Roma,1,0,H,Perugia,HomeTeamWin,2003
2978,I1,16/03/03,Piacenza,Atalanta,2,0,H,Piacenza,HomeTeamWin,2003
2979,I1,22/03/03,Milan,Juventus,2,1,H,Milan,HomeTeamWin,2003
2980,I1,22/03/03,Modena,Reggina,2,1,H,Modena,HomeTeamWin,2003
2981,I1,23/03/03,Atalanta,Chievo,1,0,H,Atalanta,HomeTeamWin,2003
2982,I1,23/03/03,Como,Bologna,5,1,H,Como,HomeTeamWin,2003
2983,I1,23/03/03,Empoli,Brescia,0,0,D,Draw,Draw,2003
2984,I1,23/03/03,Parma,Lazio,2,1,H,Parma,HomeTeamWin,2003
2985,I1,23/03/03,Roma,Piacenza,3,0,H,Roma,HomeTeamWin,2003
2986,I1,23/03/03,Torino,Perugia,2,1,H,Torino,HomeTeamWin,2003
2987,I1,23/03/03,Udinese,Inter,2,1,H,Udinese,HomeTeamWin,2003
2988,I1,05/04/03,Juventus,Torino,2,0,H,Juventus,HomeTeamWin,2003
2989,I1,05/04/03,Parma,Milan,1,0,H,Parma,HomeTeamWin,2003
2990,I1,06/04/03,Brescia,Atalanta,3,0,H,Brescia,HomeTeamWin,2003
2991,I1,06/04/03,Chievo,Udinese,3,0,H,Chievo,HomeTeamWin,2003
2992,I1,06/04/03,Inter,Roma,3,3,D,Draw,Draw,2003
2993,I1,06/04/03,Lazio,Como,3,0,H,Lazio,HomeTeamWin,2003
2994,I1,06/04/03,Perugia,Bologna,1,1,D,Draw,Draw,2003
2995,I1,06/04/03,Piacenza,Modena,3,3,D,Draw,Draw,2003
2996,I1,06/04/03,Reggina,Empoli,1,0,H,Reggina,HomeTeamWin,2003
2997,I1,12/04/03,Como,Perugia,1,1,D,Draw,Draw,2003
2998,I1,12/04/03,Inter,Milan,0,1,A,Milan,AwayTeamWin,2003
2999,I1,13/04/03,Atalanta,Reggina,1,1,D,Draw,Draw,2003
3000,I1,13/04/03,Bologna,Juventus,2,2,D,Draw,Draw,2003
3001,I1,13/04/03,Empoli,Chievo,2,1,H,Empoli,HomeTeamWin,2003
3002,I1,13/04/03,Modena,Lazio,0,0,D,Draw,Draw,2003
3003,I1,13/04/03,Roma,Parma,2,1,H,Roma,HomeTeamWin,2003
3004,I1,13/04/03,Torino,Piacenza,1,3,A,Piacenza,AwayTeamWin,2003
3005,I1,13/04/03,Udinese,Brescia,0,0,D,Draw,Draw,2003
3006,I1,19/04/03,Brescia,Inter,0,1,A,Inter,AwayTeamWin,2003
3007,I1,19/04/03,Chievo,Reggina,2,1,H,Chievo,HomeTeamWin,2003
3008,I1,19/04/03,Juventus,Roma,2,1,H,Juventus,HomeTeamWin,2003
3009,I1,19/04/03,Lazio,Piacenza,2,1,H,Lazio,HomeTeamWin,2003
3010,I1,19/04/03,Milan,Empoli,0,1,A,Empoli,AwayTeamWin,2003
3011,I1,19/04/03,Modena,Bologna,3,2,H,Modena,HomeTeamWin,2003
3012,I1,19/04/03,Parma,Torino,1,0,H,Parma,HomeTeamWin,2003
3013,I1,19/04/03,Perugia,Atalanta,1,0,H,Perugia,HomeTeamWin,2003
3014,I1,19/04/03,Udinese,Como,3,2,H,Udinese,HomeTeamWin,2003
3015,I1,26/04/03,Atalanta,Torino,2,2,D,Draw,Draw,2003
3016,I1,26/04/03,Roma,Milan,2,1,H,Roma,HomeTeamWin,2003
3017,I1,27/04/03,Bologna,Chievo,1,1,D,Draw,Draw,2003
3018,I1,27/04/03,Como,Modena,0,0,D,Draw,Draw,2003
3019,I1,27/04/03,Empoli,Udinese,1,1,D,Draw,Draw,2003
3020,I1,27/04/03,Inter,Lazio,1,1,D,Draw,Draw,2003
3021,I1,27/04/03,Juventus,Brescia,2,1,H,Juventus,HomeTeamWin,2003
3022,I1,27/04/03,Piacenza,Perugia,5,1,H,Piacenza,HomeTeamWin,2003
3023,I1,27/04/03,Reggina,Parma,0,0,D,Draw,Draw,2003
3024,I1,03/05/03,Atalanta,Inter,1,1,D,Draw,Draw,2003
3025,I1,03/05/03,Chievo,Piacenza,3,1,H,Chievo,HomeTeamWin,2003
3026,I1,03/05/03,Lazio,Juventus,0,0,D,Draw,Draw,2003
3027,I1,03/05/03,Milan,Como,2,0,H,Milan,HomeTeamWin,2003
3028,I1,03/05/03,Modena,Empoli,1,1,D,Draw,Draw,2003
3029,I1,03/05/03,Parma,Bologna,1,2,A,Bologna,AwayTeamWin,2003
3030,I1,03/05/03,Perugia,Brescia,0,0,D,Draw,Draw,2003
3031,I1,03/05/03,Reggina,Roma,2,3,A,Roma,AwayTeamWin,2003
3032,I1,03/05/03,Torino,Udinese,0,1,A,Udinese,AwayTeamWin,2003
3033,I1,10/05/03,Bologna,Lazio,0,2,A,Lazio,AwayTeamWin,2003
3034,I1,10/05/03,Brescia,Milan,1,0,H,Brescia,HomeTeamWin,2003
3035,I1,10/05/03,Como,Chievo,2,4,A,Chievo,AwayTeamWin,2003
3036,I1,10/05/03,Empoli,Atalanta,0,0,D,Draw,Draw,2003
3037,I1,10/05/03,Inter,Parma,1,1,D,Draw,Draw,2003
3038,I1,10/05/03,Juventus,Perugia,2,2,D,Draw,Draw,2003
3039,I1,10/05/03,Piacenza,Reggina,2,2,D,Draw,Draw,2003
3040,I1,10/05/03,Roma,Torino,3,1,H,Roma,HomeTeamWin,2003
3041,I1,10/05/03,Udinese,Modena,2,1,H,Udinese,HomeTeamWin,2003
3042,I1,17/05/03,Atalanta,Como,2,1,H,Atalanta,HomeTeamWin,2003
3043,I1,17/05/03,Chievo,Roma,0,0,D,Draw,Draw,2003
3044,I1,17/05/03,Lazio,Brescia,3,1,H,Lazio,HomeTeamWin,2003
3045,I1,17/05/03,Milan,Bologna,3,1,H,Milan,HomeTeamWin,2003
3046,I1,17/05/03,Modena,Inter,0,2,A,Inter,AwayTeamWin,2003
3047,I1,17/05/03,Parma,Piacenza,3,2,H,Parma,HomeTeamWin,2003
3048,I1,17/05/03,Perugia,Udinese,0,2,A,Udinese,AwayTeamWin,2003
3049,I1,17/05/03,Reggina,Juventus,2,1,H,Reggina,HomeTeamWin,2003
3050,I1,17/05/03,Torino,Empoli,1,1,D,Draw,Draw,2003
3051,I1,24/05/03,Bologna,Reggina,0,2,A,Reggina,AwayTeamWin,2003
3052,I1,24/05/03,Brescia,Modena,2,2,D,Draw,Draw,2003
3053,I1,24/05/03,Como,Torino,1,0,H,Como,HomeTeamWin,2003
3054,I1,24/05/03,Empoli,Parma,0,2,A,Parma,AwayTeamWin,2003
3055,I1,24/05/03,Inter,Perugia,2,2,D,Draw,Draw,2003
3056,I1,24/05/03,Juventus,Chievo,4,3,H,Juventus,HomeTeamWin,2003
3057,I1,24/05/03,Piacenza,Milan,4,2,H,Piacenza,HomeTeamWin,2003
3058,I1,24/05/03,Roma,Atalanta,1,2,A,Atalanta,AwayTeamWin,2003
3059,I1,24/05/03,Udinese,Lazio,2,1,H,Udinese,HomeTeamWin,2003
3060,I1,30/08/03,Reggina,Sampdoria,2,2,D,Draw,Draw,2003
3061,I1,31/08/03,Bologna,Parma,2,2,D,Draw,Draw,2003
3062,I1,31/08/03,Brescia,Chievo,1,1,D,Draw,Draw,2003
3063,I1,31/08/03,Inter,Modena,2,0,H,Inter,HomeTeamWin,2003
3064,I1,31/08/03,Juventus,Empoli,5,1,H,Juventus,HomeTeamWin,2003
3065,I1,31/08/03,Lazio,Lecce,4,1,H,Lazio,HomeTeamWin,2003
3066,I1,31/08/03,Perugia,Siena,2,2,D,Draw,Draw,2003
3067,I1,31/08/03,Udinese,Roma,1,2,A,Roma,AwayTeamWin,2003
3068,I1,01/09/03,Ancona,Milan,0,2,A,Milan,AwayTeamWin,2003
3069,I1,13/09/03,Milan,Bologna,2,1,H,Milan,HomeTeamWin,2003
3070,I1,13/09/03,Sampdoria,Lazio,1,2,A,Lazio,AwayTeamWin,2003
3071,I1,14/09/03,Chievo,Juventus,1,2,A,Juventus,AwayTeamWin,2003
3072,I1,14/09/03,Empoli,Reggina,1,1,D,Draw,Draw,2003
3073,I1,14/09/03,Lecce,Ancona,3,1,H,Lecce,HomeTeamWin,2003
3074,I1,14/09/03,Modena,Udinese,0,1,A,Udinese,AwayTeamWin,2003
3075,I1,14/09/03,Parma,Perugia,3,0,H,Parma,HomeTeamWin,2003
3076,I1,14/09/03,Roma,Brescia,5,0,H,Roma,HomeTeamWin,2003
3077,I1,14/09/03,Siena,Inter,0,1,A,Inter,AwayTeamWin,2003
3078,I1,20/09/03,Ancona,Modena,1,1,D,Draw,Draw,2003
3079,I1,20/09/03,Siena,Empoli,4,0,H,Siena,HomeTeamWin,2003
3080,I1,21/09/03,Bologna,Udinese,2,0,H,Bologna,HomeTeamWin,2003
3081,I1,21/09/03,Brescia,Reggina,4,4,D,Draw,Draw,2003
3082,I1,21/09/03,Inter,Sampdoria,0,0,D,Draw,Draw,2003
3083,I1,21/09/03,Juventus,Roma,2,2,D,Draw,Draw,2003
3084,I1,21/09/03,Lazio,Parma,2,3,A,Parma,AwayTeamWin,2003
3085,I1,21/09/03,Lecce,Chievo,1,2,A,Chievo,AwayTeamWin,2003
3086,I1,21/09/03,Perugia,Milan,1,1,D,Draw,Draw,2003
3087,I1,27/09/03,Reggina,Juventus,0,2,A,Juventus,AwayTeamWin,2003
3088,I1,27/09/03,Udinese,Inter,0,0,D,Draw,Draw,2003
3089,I1,28/09/03,Chievo,Perugia,4,1,H,Chievo,HomeTeamWin,2003
3090,I1,28/09/03,Empoli,Lazio,2,2,D,Draw,Draw,2003
3091,I1,28/09/03,Milan,Lecce,3,0,H,Milan,HomeTeamWin,2003
3092,I1,28/09/03,Modena,Bologna,2,0,H,Modena,HomeTeamWin,2003
3093,I1,28/09/03,Parma,Siena,1,1,D,Draw,Draw,2003
3094,I1,28/09/03,Roma,Ancona,3,0,H,Roma,HomeTeamWin,2003
3095,I1,28/09/03,Sampdoria,Brescia,2,1,H,Sampdoria,HomeTeamWin,2003
3096,I1,05/10/03,Ancona,Udinese,0,3,A,Udinese,AwayTeamWin,2003
3097,I1,05/10/03,Empoli,Modena,0,3,A,Modena,AwayTeamWin,2003
3098,I1,05/10/03,Inter,Milan,1,3,A,Milan,AwayTeamWin,2003
3099,I1,05/10/03,Juventus,Bologna,2,1,H,Juventus,HomeTeamWin,2003
3100,I1,05/10/03,Lazio,Chievo,1,0,H,Lazio,HomeTeamWin,2003
3101,I1,05/10/03,Lecce,Brescia,1,4,A,Brescia,AwayTeamWin,2003
3102,I1,05/10/03,Parma,Sampdoria,1,0,H,Parma,HomeTeamWin,2003
3103,I1,05/10/03,Perugia,Reggina,0,0,D,Draw,Draw,2003
3104,I1,05/10/03,Siena,Roma,0,0,D,Draw,Draw,2003
3105,I1,18/10/03,Ancona,Juventus,2,3,A,Juventus,AwayTeamWin,2003
3106,I1,18/10/03,Brescia,Inter,2,2,D,Draw,Draw,2003
3107,I1,19/10/03,Bologna,Perugia,2,2,D,Draw,Draw,2003
3108,I1,19/10/03,Chievo,Sampdoria,1,1,D,Draw,Draw,2003
3109,I1,19/10/03,Milan,Lazio,1,0,H,Milan,HomeTeamWin,2003
3110,I1,19/10/03,Modena,Lecce,2,0,H,Modena,HomeTeamWin,2003
3111,I1,19/10/03,Reggina,Siena,2,1,H,Reggina,HomeTeamWin,2003
3112,I1,19/10/03,Roma,Parma,2,0,H,Roma,HomeTeamWin,2003
3113,I1,19/10/03,Udinese,Empoli,2,0,H,Udinese,HomeTeamWin,2003
3114,I1,25/10/03,Empoli,Chievo,0,1,A,Chievo,AwayTeamWin,2003
3115,I1,25/10/03,Siena,Lecce,2,1,H,Siena,HomeTeamWin,2003
3116,I1,26/10/03,Inter,Roma,0,0,D,Draw,Draw,2003
3117,I1,26/10/03,Juventus,Brescia,2,0,H,Juventus,HomeTeamWin,2003
3118,I1,26/10/03,Lazio,Bologna,2,1,H,Lazio,HomeTeamWin,2003
3119,I1,26/10/03,Parma,Modena,3,0,H,Parma,HomeTeamWin,2003
3120,I1,26/10/03,Perugia,Udinese,3,3,D,Draw,Draw,2003
3121,I1,26/10/03,Reggina,Ancona,0,0,D,Draw,Draw,2003
3122,I1,26/10/03,Sampdoria,Milan,0,3,A,Milan,AwayTeamWin,2003
3123,I1,01/11/03,Milan,Juventus,1,1,D,Draw,Draw,2003
3124,I1,01/11/03,Udinese,Lazio,1,2,A,Lazio,AwayTeamWin,2003
3125,I1,02/11/03,Ancona,Siena,0,0,D,Draw,Draw,2003
3126,I1,02/11/03,Bologna,Sampdoria,0,1,A,Sampdoria,AwayTeamWin,2003
3127,I1,02/11/03,Brescia,Parma,2,3,A,Parma,AwayTeamWin,2003
3128,I1,02/11/03,Chievo,Inter,0,2,A,Inter,AwayTeamWin,2003
3129,I1,02/11/03,Lecce,Empoli,2,1,H,Lecce,HomeTeamWin,2003
3130,I1,02/11/03,Modena,Perugia,1,0,H,Modena,HomeTeamWin,2003
3131,I1,02/11/03,Roma,Reggina,2,0,H,Roma,HomeTeamWin,2003
3132,I1,08/11/03,Brescia,Bologna,0,0,D,Draw,Draw,2003
3133,I1,08/11/03,Sampdoria,Empoli,2,0,H,Sampdoria,HomeTeamWin,2003
3134,I1,09/11/03,Inter,Ancona,3,0,H,Inter,HomeTeamWin,2003
3135,I1,09/11/03,Juventus,Udinese,4,1,H,Juventus,HomeTeamWin,2003
3136,I1,09/11/03,Parma,Milan,0,0,D,Draw,Draw,2003
3137,I1,09/11/03,Perugia,Lecce,2,2,D,Draw,Draw,2003
3138,I1,09/11/03,Reggina,Modena,1,1,D,Draw,Draw,2003
3139,I1,09/11/03,Roma,Lazio,2,0,H,Roma,HomeTeamWin,2003
3140,I1,09/11/03,Siena,Chievo,1,2,A,Chievo,AwayTeamWin,2003
3141,I1,22/11/03,Inter,Reggina,6,0,H,Inter,HomeTeamWin,2003
3142,I1,22/11/03,Modena,Juventus,0,2,A,Juventus,AwayTeamWin,2003
3143,I1,23/11/03,Ancona,Brescia,1,1,D,Draw,Draw,2003
3144,I1,23/11/03,Bologna,Roma,0,4,A,Roma,AwayTeamWin,2003
3145,I1,23/11/03,Chievo,Milan,0,2,A,Milan,AwayTeamWin,2003
3146,I1,23/11/03,Empoli,Parma,1,0,H,Empoli,HomeTeamWin,2003
3147,I1,23/11/03,Lazio,Perugia,3,1,H,Lazio,HomeTeamWin,2003
3148,I1,23/11/03,Lecce,Sampdoria,0,0,D,Draw,Draw,2003
3149,I1,23/11/03,Udinese,Siena,1,1,D,Draw,Draw,2003
3150,I1,29/11/03,Juventus,Inter,1,3,A,Inter,AwayTeamWin,2003
3151,I1,29/11/03,Siena,Lazio,3,0,H,Siena,HomeTeamWin,2003
3152,I1,30/11/03,Brescia,Udinese,1,2,A,Udinese,AwayTeamWin,2003
